Rooms,Type,Price,Distance,Bathroom,Car,Region,LogPrice
4,h,1290000,6.4,1,2,Western Metropolitan,14.07015278
3,u,480000,6.4,1,1,Western Metropolitan,13.08154138
4,h,775000,6.4,1,2,Western Metropolitan,13.56061831
2,h,900000,6.4,1,0,Western Metropolitan,13.71015004
2,u,281000,6.4,1,1,Western Metropolitan,12.54610995
4,h,1300000,6.4,2,3,Western Metropolitan,14.07787482
3,t,714000,6.4,2,2,Western Metropolitan,13.47863824
3,h,775000,6.4,2,1,Western Metropolitan,13.56061831
2,h,950000,6.4,1,2,Western Metropolitan,13.76421726
3,u,674000,6.4,2,1,Western Metropolitan,13.42098539
3,h,760000,6.4,1,1,Western Metropolitan,13.54107371
2,u,420000,6.4,1,1,Western Metropolitan,12.94800999
2,t,560000,6.4,1,1,Western Metropolitan,13.23569206
2,h,575000,6.4,1,1,Western Metropolitan,13.26212532
4,h,1100000,6.4,1,2,Western Metropolitan,13.91082074
3,h,932000,6.4,1,1,Western Metropolitan,13.74508809
3,h,780000,6.4,1,2,Western Metropolitan,13.5670492
2,u,295000,6.4,1,1,Western Metropolitan,12.59473064
2,u,433000,6.4,1,1,Western Metropolitan,12.97849301
2,t,410000,6.4,2,1,Western Metropolitan,12.92391244
2,h,1170000,6.4,1,1,Western Metropolitan,13.97251431
1,u,375000,6.4,1,1,Western Metropolitan,12.8346813
2,u,615000,6.4,1,3,Western Metropolitan,13.32937755
3,h,747000,6.4,1,1,Western Metropolitan,13.52382046
1,u,275000,6.4,1,1,Western Metropolitan,12.52452638
3,h,1045000,6.4,2,2,Western Metropolitan,13.85952744
3,h,775000,6.4,1,1,Western Metropolitan,13.56061831
2,u,571000,6.4,2,1,Western Metropolitan,13.25514449
2,u,310000,6.4,1,1,Western Metropolitan,12.64432758
1,u,305000,6.4,1,1,Western Metropolitan,12.62806706
3,h,860500,6.4,2,2,Western Metropolitan,13.66526889
3,t,820000,6.4,2,1,Western Metropolitan,13.61705962
1,u,210000,6.4,1,1,Western Metropolitan,12.25486281
3,h,875000,6.4,1,0,Western Metropolitan,13.68197917
2,u,370000,6.4,1,1,Western Metropolitan,12.82125828
2,h,711000,6.4,1,2,Western Metropolitan,13.47442771
3,u,665000,6.4,2,1,Western Metropolitan,13.40754232
2,h,690500,6.4,1,1,Western Metropolitan,13.44517125
2,h,747000,6.4,1,1,Western Metropolitan,13.52382046
2,h,858000,6.4,1,1,Western Metropolitan,13.66235938
4,t,699000,6.4,2,2,Western Metropolitan,13.45740602
2,h,835000,6.4,1,1,Western Metropolitan,13.635187
2,h,661000,6.4,1,1,Western Metropolitan,13.40150912
2,h,757500,6.4,1,0,Western Metropolitan,13.53777882
1,u,282000,6.4,1,1,Western Metropolitan,12.54966235
3,t,699000,6.4,1,1,Western Metropolitan,13.45740602
3,h,850000,6.4,1,0,Western Metropolitan,13.65299163
2,u,315000,6.4,1,1,Western Metropolitan,12.66032792
3,h,740000,6.4,1,1,Western Metropolitan,13.51440547
2,u,360000,6.4,1,1,Western Metropolitan,12.79385931
3,h,980000,6.4,2,2,Western Metropolitan,13.79530785
3,u,561000,6.4,1,1,Western Metropolitan,13.23747618
2,u,316000,6.4,1,1,Western Metropolitan,12.66349749
2,h,800000,6.4,1,2,Western Metropolitan,13.59236701
2,h,760000,6.4,1,0,Western Metropolitan,13.54107371
3,t,735000,6.4,2,2,Western Metropolitan,13.50762578
2,h,823000,6.4,1,0,Western Metropolitan,13.62071148
4,h,1225000,6.4,2,1,Western Metropolitan,14.0184514
3,t,781000,6.4,2,2,Western Metropolitan,13.56833043
2,u,296000,6.4,1,1,Western Metropolitan,12.59811473
3,h,886500,6.4,1,0,Western Metropolitan,13.6950364
3,h,767500,6.4,2,0,Western Metropolitan,13.55089376
2,u,395000,6.4,2,1,Western Metropolitan,12.88664104
4,h,815000,6.4,2,1,Western Metropolitan,13.61094339
3,t,757000,6.4,2,2,Western Metropolitan,13.53711853
4,h,1450000,6.4,1,1,Western Metropolitan,14.18707411
2,h,745000,6.4,1,1,Western Metropolitan,13.5211395
2,h,716000,6.4,1,2,Western Metropolitan,13.48143545
3,h,1735000,9.2,2,3,Southern Metropolitan,14.36651797
2,h,1699000,9.2,1,2,Southern Metropolitan,14.3455504
4,h,3400000,9.2,3,2,Southern Metropolitan,15.03928599
5,h,3730000,9.2,3,2,Southern Metropolitan,15.13191879
4,h,1800000,9.2,2,2,Southern Metropolitan,14.40329722
4,h,1998000,9.2,2,1,Southern Metropolitan,14.50765724
2,u,671000,9.2,1,1,Southern Metropolitan,13.41652442
4,h,3110000,9.2,2,4,Southern Metropolitan,14.95013328
3,h,1780000,9.2,1,2,Southern Metropolitan,14.39212392
3,h,1425000,9.2,2,2,Southern Metropolitan,14.16968237
3,h,1530000,9.2,1,1,Southern Metropolitan,14.24077829
4,h,1900000,9.2,4,2,Southern Metropolitan,14.45736444
2,h,1500000,9.2,1,2,Southern Metropolitan,14.22097567
3,h,1360000,9.2,2,1,Southern Metropolitan,14.12299526
5,h,2175000,9.2,3,4,Southern Metropolitan,14.59253922
4,h,2325000,9.2,3,2,Southern Metropolitan,14.6592306
4,h,2538000,9.2,2,3,Southern Metropolitan,14.74688693
4,h,2300000,9.2,3,4,Southern Metropolitan,14.64841968
2,u,550000,9.2,1,1,Southern Metropolitan,13.21767356
3,h,1600000,9.2,2,1,Southern Metropolitan,14.28551419
3,h,2100000,9.2,2,2,Southern Metropolitan,14.5574479
3,h,2115000,9.2,2,2,Southern Metropolitan,14.56456537
3,h,1700000,9.2,2,2,Southern Metropolitan,14.34613881
4,h,3500000,9.2,2,2,Southern Metropolitan,15.06827353
3,h,1750000,9.2,2,2,Southern Metropolitan,14.37512635
3,h,967500,9.2,2,1,Southern Metropolitan,13.7824707
4,h,2077000,9.2,2,3,Southern Metropolitan,14.5464351
4,h,2850000,9.2,3,2,Southern Metropolitan,14.86282955
2,u,411000,9.2,1,1,Southern Metropolitan,12.92634849
3,h,1222000,9.2,1,1,Southern Metropolitan,14.01599942
4,h,1550000,9.2,2,2,Southern Metropolitan,14.25376549
3,h,1660000,9.2,1,2,Southern Metropolitan,14.32232816
6,h,2250000,9.2,3,2,Southern Metropolitan,14.62644077
3,u,1162000,9.2,2,2,Southern Metropolitan,13.96565322
4,h,2020000,9.2,2,2,Southern Metropolitan,14.51860807
2,h,845000,9.2,0,0,Southern Metropolitan,13.64709191
3,h,1510000,9.2,2,2,Southern Metropolitan,14.22762021
4,h,2010000,9.2,2,2,Southern Metropolitan,14.51364528
4,h,2975000,9.2,3,4,Southern Metropolitan,14.9057546
2,u,585000,9.2,1,1,Southern Metropolitan,13.27936713
3,h,1275000,9.2,2,2,Southern Metropolitan,14.05845674
1,u,452000,9.2,1,1,Southern Metropolitan,13.02143746
3,t,1625000,9.2,2,2,Southern Metropolitan,14.30101837
4,h,1800000,9.2,3,2,Southern Metropolitan,14.40329722
3,h,1820000,9.2,1,3,Southern Metropolitan,14.41434706
1,u,291000,9.2,1,1,Southern Metropolitan,12.58107855
2,u,710000,9.2,1,2,Southern Metropolitan,13.47302025
4,h,2376000,9.2,2,2,Southern Metropolitan,14.68092896
2,h,1020000,9.2,1,0,Southern Metropolitan,13.83531319
3,h,1456000,9.2,1,2,Southern Metropolitan,14.19120351
3,h,1875000,9.2,2,3,Southern Metropolitan,14.44411922
3,h,1430000,9.2,3,2,Southern Metropolitan,14.173185
6,h,2300000,9.2,2,2,Southern Metropolitan,14.64841968
1,t,345000,9.2,1,1,Southern Metropolitan,12.7512997
5,h,2000000,9.2,3,1,Southern Metropolitan,14.50865774
4,h,1550000,9.2,0,0,Southern Metropolitan,14.25376549
3,h,1625000,9.2,2,4,Southern Metropolitan,14.30101837
2,u,480000,9.2,1,1,Southern Metropolitan,13.08154138
2,t,585000,9.2,1,1,Southern Metropolitan,13.27936713
5,h,1960000,9.2,3,2,Southern Metropolitan,14.48845503
4,h,1700000,9.2,3,1,Southern Metropolitan,14.34613881
2,u,680000,9.2,1,1,Southern Metropolitan,13.42984808
3,t,1220000,9.2,2,2,Southern Metropolitan,14.01436142
3,h,1375000,9.2,2,2,Southern Metropolitan,14.13396429
2,h,920000,9.2,1,2,Southern Metropolitan,13.73212895
2,u,382000,9.2,1,1,Southern Metropolitan,12.85317589
2,u,545000,9.2,0,0,Southern Metropolitan,13.20854107
4,t,1350000,9.2,2,2,Southern Metropolitan,14.11561515
2,h,1280000,9.2,1,1,Southern Metropolitan,14.06237064
3,h,1825000,9.2,1,2,Southern Metropolitan,14.41709054
5,h,2825000,9.2,4,4,Southern Metropolitan,14.85401892
3,h,2825000,9.2,2,4,Southern Metropolitan,14.85401892
4,h,1825000,9.2,3,2,Southern Metropolitan,14.41709054
1,u,328000,9.2,1,0,Southern Metropolitan,12.70076889
4,h,2016000,9.2,2,3,Southern Metropolitan,14.51662591
5,h,3085000,9.2,3,3,Southern Metropolitan,14.94206222
3,h,1710000,9.2,1,3,Southern Metropolitan,14.35200393
3,h,1770000,9.2,1,3,Southern Metropolitan,14.3864901
3,h,1765000,9.2,1,2,Southern Metropolitan,14.38366125
2,u,511000,9.2,1,1,Southern Metropolitan,13.14412487
3,h,2000000,9.2,1,2,Southern Metropolitan,14.50865774
2,h,1600000,9.2,2,2,Southern Metropolitan,14.28551419
3,h,1880000,9.2,2,2,Southern Metropolitan,14.44678233
5,h,2352500,9.2,3,2,Southern Metropolitan,14.67098915
5,h,3860000,9.2,4,2,Southern Metropolitan,15.16617774
4,h,2625000,9.2,3,2,Southern Metropolitan,14.78059145
2,u,856500,9.2,1,1,Southern Metropolitan,13.6606096
5,h,1650000,9.2,2,2,Southern Metropolitan,14.31628585
2,t,600000,9.2,1,1,Southern Metropolitan,13.30468493
2,u,690000,9.2,1,2,Southern Metropolitan,13.44444688
3,t,1200000,9.2,2,2,Southern Metropolitan,13.99783211
4,h,3010000,9.2,3,2,Southern Metropolitan,14.91745064
2,u,785000,9.2,1,1,Southern Metropolitan,13.573439
4,h,1950000,9.2,2,2,Southern Metropolitan,14.48333993
3,h,2200000,9.2,1,2,Southern Metropolitan,14.60396792
3,h,1751000,9.2,1,3,Southern Metropolitan,14.37569761
4,h,1857000,9.2,2,3,Southern Metropolitan,14.43447284
1,u,375000,9.2,1,1,Southern Metropolitan,12.8346813
2,u,720000,9.2,1,2,Southern Metropolitan,13.48700649
3,h,1500000,9.2,1,3,Southern Metropolitan,14.22097567
4,h,2725000,9.2,3,2,Southern Metropolitan,14.81797899
2,h,1723000,9.2,1,1,Southern Metropolitan,14.35957752
2,u,529500,9.2,1,1,Southern Metropolitan,13.17968844
3,h,2800000,9.2,1,2,Southern Metropolitan,14.84512998
3,h,1665000,9.2,1,2,Southern Metropolitan,14.32533568
2,u,600000,9.2,1,1,Southern Metropolitan,13.30468493
3,h,1420000,9.2,1,2,Southern Metropolitan,14.16616743
3,h,1550000,9.2,2,2,Southern Metropolitan,14.25376549
1,u,420000,9.2,1,1,Southern Metropolitan,12.94800999
4,h,1920000,9.2,2,2,Southern Metropolitan,14.46783574
5,h,2100000,9.2,3,2,Southern Metropolitan,14.5574479
5,h,2410000,9.2,2,2,Southern Metropolitan,14.69513731
4,h,2100000,9.2,2,2,Southern Metropolitan,14.5574479
4,h,2950000,9.2,2,2,Southern Metropolitan,14.89731573
2,u,390000,9.2,1,1,Southern Metropolitan,12.87390202
5,h,3365000,9.2,2,2,Southern Metropolitan,15.02893852
4,h,1390000,9.2,2,3,Southern Metropolitan,14.14481431
4,h,1802000,9.2,3,2,Southern Metropolitan,14.40440772
3,h,1310000,9.2,1,2,Southern Metropolitan,14.0855377
3,h,1931000,9.2,2,2,Southern Metropolitan,14.47354856
4,h,2000000,9.2,2,4,Southern Metropolitan,14.50865774
2,h,1250000,9.2,1,2,Southern Metropolitan,14.03865411
5,h,2400000,9.2,3,2,Southern Metropolitan,14.6909793
2,u,460000,9.2,1,1,Southern Metropolitan,13.03898177
3,h,610000,13,1,2,Northern Metropolitan,13.32121424
3,h,610000,13,1,3,Northern Metropolitan,13.32121424
3,t,555000,13,2,2,Northern Metropolitan,13.22672339
3,h,500000,13,1,1,Northern Metropolitan,13.12236338
3,h,806500,13,1,2,Northern Metropolitan,13.60045918
5,h,1150000,13,3,2,Northern Metropolitan,13.9552725
5,h,850000,13,3,1,Northern Metropolitan,13.65299163
4,h,550000,13,2,1,Northern Metropolitan,13.21767356
3,h,822000,13,1,4,Northern Metropolitan,13.61949567
3,h,980000,13,2,3,Northern Metropolitan,13.79530785
3,h,670000,13,1,1,Northern Metropolitan,13.41503299
2,u,430000,13,1,1,Northern Metropolitan,12.97154049
2,h,852500,13,1,2,Northern Metropolitan,13.65592849
4,h,1025000,13,2,4,Northern Metropolitan,13.84020317
2,h,540000,13,1,1,Northern Metropolitan,13.19932442
2,h,530000,13,1,2,Northern Metropolitan,13.18063229
3,h,721000,13,1,2,Northern Metropolitan,13.48839442
3,h,737000,13,1,4,Northern Metropolitan,13.51034317
3,h,575500,13,1,1,Northern Metropolitan,13.26299451
3,h,600000,13,1,2,Northern Metropolitan,13.30468493
3,h,460000,13,2,2,Northern Metropolitan,13.03898177
3,t,370000,13,2,1,Northern Metropolitan,12.82125828
3,h,691000,13,1,2,Northern Metropolitan,13.4458951
3,h,500000,13,1,1,Northern Metropolitan,13.12236338
3,t,545000,13,2,1,Northern Metropolitan,13.20854107
3,h,670000,13,1,4,Northern Metropolitan,13.41503299
3,h,572000,13,1,2,Northern Metropolitan,13.25689427
4,h,702000,13,1,4,Northern Metropolitan,13.46168868
2,h,730000,13,1,1,Northern Metropolitan,13.50079981
3,h,711500,13,1,3,Northern Metropolitan,13.4751307
3,h,820000,13,2,4,Northern Metropolitan,13.61705962
5,h,810000,13,4,4,Northern Metropolitan,13.60478953
2,u,250000,13,1,1,Northern Metropolitan,12.4292162
3,t,460000,13,1,1,Northern Metropolitan,13.03898177
3,h,793000,13,1,2,Northern Metropolitan,13.5835785
2,u,340000,13,1,1,Northern Metropolitan,12.7367009
3,h,596000,13,1,3,Northern Metropolitan,13.29799595
3,h,447500,13,1,1,Northern Metropolitan,13.01143182
3,h,588000,13,1,1,Northern Metropolitan,13.28448223
3,h,420000,13,1,2,Northern Metropolitan,12.94800999
2,u,410000,13,1,2,Northern Metropolitan,12.92391244
3,h,688000,13,1,4,Northern Metropolitan,13.44154412
3,h,612500,13,2,3,Northern Metropolitan,13.32530422
3,h,525000,13,1,1,Northern Metropolitan,13.17115354
3,h,703000,13,1,4,Northern Metropolitan,13.46311217
4,t,608000,13,2,1,Northern Metropolitan,13.31793016
5,h,705000,13,3,2,Northern Metropolitan,13.46595308
2,u,320500,13,1,1,Northern Metropolitan,12.67763756
3,h,577000,13,1,2,Northern Metropolitan,13.26559755
2,u,230000,13,1,1,Northern Metropolitan,12.34583459
4,t,607000,13,3,2,Northern Metropolitan,13.31628407
3,h,765500,13,2,2,Northern Metropolitan,13.54828449
3,u,470000,13,1,2,Northern Metropolitan,13.06048797
3,u,482500,13,1,1,Northern Metropolitan,13.0867362
3,h,580000,13,1,2,Northern Metropolitan,13.27078338
2,t,434500,13,1,1,Northern Metropolitan,12.98195122
2,u,620250,13,1,2,Northern Metropolitan,13.3378779
3,h,710000,13,1,1,Northern Metropolitan,13.47302025
4,h,630000,13,1,2,Northern Metropolitan,13.3534751
2,t,420000,13,1,1,Northern Metropolitan,12.94800999
3,h,600000,13,1,4,Northern Metropolitan,13.30468493
3,t,550000,13,2,2,Northern Metropolitan,13.21767356
3,u,460000,13,2,1,Northern Metropolitan,13.03898177
4,h,600000,13,1,2,Northern Metropolitan,13.30468493
4,h,1217500,13,3,2,Northern Metropolitan,14.01231013
3,h,600000,13,1,2,Northern Metropolitan,13.30468493
3,h,570000,13,2,2,Northern Metropolitan,13.25339164
4,h,655000,13,1,2,Northern Metropolitan,13.39239051
3,h,500000,13,1,4,Northern Metropolitan,13.12236338
3,h,762700,13,1,4,Northern Metropolitan,13.54462005
2,u,465000,13,1,1,Northern Metropolitan,13.04979268
2,h,741250,13,1,1,Northern Metropolitan,13.51609323
2,t,488500,13,2,1,Northern Metropolitan,13.09909475
4,h,787500,13,2,2,Northern Metropolitan,13.57661865
2,u,442000,13,1,1,Northern Metropolitan,12.99906516
4,h,1000000,13,2,8,Northern Metropolitan,13.81551056
2,h,726335,13,1,2,Northern Metropolitan,13.49576662
4,h,630000,13,2,2,Northern Metropolitan,13.3534751
3,h,670000,13,1,3,Northern Metropolitan,13.41503299
2,h,417000,13,1,1,Northern Metropolitan,12.9408415
3,t,600000,13,1,2,Northern Metropolitan,13.30468493
3,t,440000,13,2,1,Northern Metropolitan,12.99453001
3,h,501000,13,1,1,Northern Metropolitan,13.12436138
3,h,660000,13,1,2,Northern Metropolitan,13.39999511
3,h,722000,13,1,3,Northern Metropolitan,13.48978042
2,h,270000,13,1,1,Northern Metropolitan,12.50617724
4,h,825000,13,2,4,Northern Metropolitan,13.62313867
4,h,638000,13,2,1,Northern Metropolitan,13.36609356
3,h,631000,13.6,2,2,Western Metropolitan,13.35506114
3,t,532000,13.6,2,1,Western Metropolitan,13.18439877
3,h,500000,13.6,2,1,Western Metropolitan,13.12236338
3,h,504000,13.6,2,1,Western Metropolitan,13.13033155
3,t,468000,13.6,2,2,Western Metropolitan,13.05622357
4,h,802500,13.6,2,2,Western Metropolitan,13.59548713
4,h,709000,13.6,2,2,Western Metropolitan,13.47161081
3,h,700000,13.6,2,2,Western Metropolitan,13.45883561
3,h,485000,13.6,2,1,Western Metropolitan,13.09190417
3,h,540000,13.6,2,1,Western Metropolitan,13.19932442
3,h,390000,13.6,2,1,Western Metropolitan,12.87390202
4,h,800000,13.6,2,2,Western Metropolitan,13.59236701
3,h,525000,13.6,2,1,Western Metropolitan,13.17115354
4,h,740000,13.6,2,2,Western Metropolitan,13.51440547
3,h,605000,12.1,1,2,Northern Metropolitan,13.31298374
3,h,685500,12.1,1,2,Northern Metropolitan,13.43790378
2,h,610000,12.1,1,1,Northern Metropolitan,13.32121424
3,h,630000,12.1,1,1,Northern Metropolitan,13.3534751
4,h,870000,12.1,3,5,Northern Metropolitan,13.67624849
3,h,810000,12.1,2,2,Northern Metropolitan,13.60478953
3,h,840000,12.1,1,2,Northern Metropolitan,13.64115717
5,h,585000,12.1,2,1,Northern Metropolitan,13.27936713
4,h,772500,12.1,2,2,Northern Metropolitan,13.55738729
3,u,465000,12.1,1,1,Northern Metropolitan,13.04979268
3,h,719000,12.1,1,4,Northern Metropolitan,13.48561664
2,u,487000,12.1,1,2,Northern Metropolitan,13.0960194
4,h,700000,12.1,2,2,Northern Metropolitan,13.45883561
4,h,600500,12.1,2,1,Northern Metropolitan,13.30551792
3,h,730000,12.1,1,2,Northern Metropolitan,13.50079981
3,h,800000,12.1,2,2,Northern Metropolitan,13.59236701
4,h,918000,12.1,2,2,Northern Metropolitan,13.72995267
3,t,750000,12.1,2,2,Northern Metropolitan,13.52782849
3,h,740000,12.1,1,1,Northern Metropolitan,13.51440547
3,h,721000,12.1,1,3,Northern Metropolitan,13.48839442
3,h,646000,12.1,1,2,Northern Metropolitan,13.37855478
3,h,545000,12.1,2,3,Northern Metropolitan,13.20854107
3,h,770000,12.1,1,2,Northern Metropolitan,13.55414579
4,h,777000,12.1,1,2,Northern Metropolitan,13.56319563
2,h,722000,12.1,3,1,Northern Metropolitan,13.48978042
2,h,545000,12.1,1,3,Northern Metropolitan,13.20854107
3,t,510000,12.1,2,2,Northern Metropolitan,13.142166
2,h,542500,12.1,1,1,Northern Metropolitan,13.20394336
3,h,631500,12.1,1,3,Northern Metropolitan,13.35585322
4,h,750074,12.1,2,1,Northern Metropolitan,13.52792715
3,h,591000,12.1,1,1,Northern Metropolitan,13.2895713
3,h,550000,12.1,1,3,Northern Metropolitan,13.21767356
2,h,330000,12.1,1,1,Northern Metropolitan,12.70684793
5,h,800000,12.1,2,1,Northern Metropolitan,13.59236701
3,h,725000,12.1,2,4,Northern Metropolitan,13.49392693
4,h,815000,12.1,2,2,Northern Metropolitan,13.61094339
2,h,715888,12.1,1,1,Northern Metropolitan,13.48127901
4,h,650000,12.1,1,4,Northern Metropolitan,13.38472764
2,t,468000,12.1,1,1,Northern Metropolitan,13.05622357
3,h,1102000,12.1,1,2,Northern Metropolitan,13.91263727
2,h,515000,12.1,1,2,Northern Metropolitan,13.15192218
3,h,716000,12.1,1,2,Northern Metropolitan,13.48143545
2,h,640000,12.1,1,1,Northern Metropolitan,13.36922346
2,h,460000,12.1,1,4,Northern Metropolitan,13.03898177
2,u,895000,13.7,1,1,Southern Metropolitan,13.704579
2,u,587000,13.7,1,1,Southern Metropolitan,13.2827801
4,h,2800000,13.7,3,2,Southern Metropolitan,14.84512998
2,u,720000,13.7,1,1,Southern Metropolitan,13.48700649
4,h,3250000,13.7,3,2,Southern Metropolitan,14.99416555
4,h,2140000,13.7,2,3,Southern Metropolitan,14.57631639
4,h,1600000,13.7,2,2,Southern Metropolitan,14.28551419
3,t,2200000,13.7,2,3,Southern Metropolitan,14.60396792
3,h,1003500,13.7,1,2,Southern Metropolitan,13.81900445
2,u,802000,13.7,1,1,Southern Metropolitan,13.59486389
4,t,1500000,13.7,1,1,Southern Metropolitan,14.22097567
4,h,1686500,13.7,2,2,Southern Metropolitan,14.33816593
5,h,1400000,13.7,2,2,Southern Metropolitan,14.15198279
3,h,1560000,13.7,1,3,Southern Metropolitan,14.26019638
2,u,680000,13.7,1,2,Southern Metropolitan,13.42984808
3,h,1715000,13.7,1,2,Southern Metropolitan,14.35492364
2,u,760000,13.7,1,1,Southern Metropolitan,13.54107371
2,u,616000,13.7,1,1,Southern Metropolitan,13.33100224
4,h,1680000,13.7,1,1,Southern Metropolitan,14.33430435
5,h,2520000,13.7,4,2,Southern Metropolitan,14.73976946
2,t,890000,13.7,2,2,Southern Metropolitan,13.69897674
3,h,1120000,13.7,2,3,Southern Metropolitan,13.92883924
4,h,3200000,13.7,3,3,Southern Metropolitan,14.97866137
4,h,1250000,13.7,3,2,Southern Metropolitan,14.03865411
4,h,2420000,13.7,3,2,Southern Metropolitan,14.6992781
4,h,2000000,13.7,3,4,Southern Metropolitan,14.50865774
4,h,2880000,13.7,3,2,Southern Metropolitan,14.87330085
5,h,1805000,13.7,2,2,Southern Metropolitan,14.40607115
4,h,1460000,13.7,2,2,Southern Metropolitan,14.19394699
3,h,1403000,13.7,1,2,Southern Metropolitan,14.15412336
3,h,1682000,13.7,1,1,Southern Metropolitan,14.33549412
4,h,1875000,13.7,2,3,Southern Metropolitan,14.44411922
4,h,2600000,13.7,1,2,Southern Metropolitan,14.771022
2,u,685000,13.7,1,2,Southern Metropolitan,13.43717412
4,h,2400000,13.7,2,2,Southern Metropolitan,14.6909793
5,h,3470000,13.7,3,4,Southern Metropolitan,15.05966515
2,h,1615000,13.7,1,1,Southern Metropolitan,14.29484551
4,h,1450000,13.7,2,3,Southern Metropolitan,14.18707411
2,u,786000,13.7,1,1,Southern Metropolitan,13.57471207
2,u,742000,13.7,3,2,Southern Metropolitan,13.51710452
3,h,1050000,13.7,2,2,Southern Metropolitan,13.86430072
2,h,1690000,13.7,1,1,Southern Metropolitan,14.34023909
3,u,810000,13.7,1,1,Southern Metropolitan,13.60478953
